iter	Passed	Remaining
1454	1378030	4904084
1455	1378946	4903024
1456	1379916	4902159
1457	1380856	4901187
1458	1381815	4900284
1459	1382904	4899838
1460	1383943	4899217
1461	1385240	4899506
1462	1386735	4900492
1463	1387785	4899905
1464	1389043	4900051
1465	1390041	4899280
1466	1391450	4899954
1467	1392430	4899115
1468	1393357	4898091
1469	1394347	4897289
1470	1395385	4896655
1471	1396525	4896379
1472	1397410	4895204
1473	1398349	4894223
1474	1399218	4892995
1475	1400082	4891750
1476	1400978	4890618
1477	1401868	4889466
1478	1402767	4888346
1479	1403662	4887212
1480	1404572	4886127
1481	1405500	4885108
1482	1406406	4884015
1483	1407308	4882906
1484	1408193	4881739
1485	1409096	4880630
1486	1409985	4879478
1487	1410927	4878508
1488	1411849	4877469
1489	1412756	4876380
1490	1413652	4875251
1491	1414568	4874195
1492	1415476	4873107
1493	1416372	4871981
1494	1417227	4870713
1495	1418092	4869480
1496	1419002	4868400
1497	1419906	4867303
1498	1420807	4866193
1499	1421783	4865344
1500	1422735	4864410
1501	1423668	4863410
1502	1424561	4862275
1503	1425528	4861393
1504	1426506	4860549
1505	1427529	4859855
1506	1428965	4860568
1507	1430126	4860342
1508	1431044	4859290
1509	1432076	4858628
1510	1433005	4857614
1511	1433917	4856542
1512	1434853	4855551
1513	1435813	4854644
1514	1436721	4853558
1515	1437640	4852511
1516	1438541	4851401
1517	1439452	4850327
1518	1440357	4849236
1519	1441247	4848091
1520	1442211	4847197
1521	1443108	4846075
1522	1444048	4845100
1523	1445012	4844204
1524	1445939	4843187
1525	1446853	4842123
1526	1447774	4841085
1527	1448849	4840561
1528	1449983	4840234
1529	1451223	4840256
1530	1452728	4841164
1531	1453797	4840613
1532	1454729	4839608
1533	1455745	4838883
1534	1456668	4837848
1535	1457587	4836800
1536	1458477	4835653
1537	1459385	4834568
1538	1460461	4834043
1539	1461380	4832992
1540	1462282	4831889
1541	1463197	4830829
1542	1464223	4830134
1543	1465108	4828975
1544	1466006	4827859
1545	1466892	4826702
1546	1467771	4825522
1547	1468682	4824452
1548	1469596	4823387
1549	1470498	4822285
1550	1471463	4821390
1551	1472386	4820357
1552	1473288	4819256
1553	1474264	4818395
1554	1475418	4818119
1555	1476296	4816938
1556	1477201	4815846
1557	1478085	4814688
1558	1479055	4813809
1559	1480064	4813055
1560	1480962	4811941
1561	1481898	4810950
1562	1482930	4810274
1563	1483873	4809306
1564	1484939	4808736
1565	1485962	4808028
1566	1487033	4807472
1567	1488178	4807156
1568	1489270	4806670
1569	1490366	4806195
1570	1491409	4805546
1571	1492467	4804947
1572	1493519	4804328
1573	1494597	4803790
1574	1495591	4802985
1575	1496489	4801870
1576	1497419	4800858
1577	1498393	4799988
1578	1499477	4799466
1579	1500957	4800214
1580	1501908	4799266
1581	1502913	4798492
1582	1504018	4798038
1583	1505432	4798566
1584	1506755	4798803
1585	1507926	4798551
1586	1508896	4797664
1587	1510096	4797504
1588	1511158	4796907
1589	1512123	4796000
1590	1513175	4795367
1591	1514177	4794578
1592	1515180	4793792
1593	1516382	4793633
1594	1517316	4792628
1595	1518363	4791976
1596	1519263	4790864
1597	1520200	4789868
1598	1521107	4788777
1599	1522072	4787868
1600	1523011	4786880
1601	1524008	4786070
1602	1524934	4785041
1603	1525866	4784029
1604	1526856	4783199
1605	1527947	4782683
1606	1529300	4782990
1607	1530255	4782047
1608	1531190	4781044
1609	1532228	4780363
1610	1533158	4779344
1611	1534099	4778358
1612	1535122	4777629
1613	1536429	4777781
1614	1537939	4778564
1615	1539397	4779181
1616	1540830	4779720
1617	1542136	4779861
1618	1543186	4779208
1619	1544120	4778195
1620	1545083	4777271
1621	1546098	4776511
1622	1547092	4775683
1623	1548203	4775215
1624	1549519	4775380
1625	1550448	4774350
1626	1551409	4773421
1627	1552427	4772664
1628	1553617	4772439
1629	1554566	4771471
1630	1555563	4770649
1631	1556466	4769538
1632	1557342	4768347
1633	1558233	4767203
1634	1559119	4766041
1635	1560000	4764865
1636	1560889	4763715
1637	1561785	4762586
1638	1562699	4761514
1639	1563603	4760409
1640	1564497	4759276
1641	1565414	4758210
1642	1566328	4757138
1643	1567240	4756059
1644	1568140	4754945
1645	1569047	4753852
1646	1569946	4752733
1647	1570853	4751641
1648	1571740	4750488
1649	1572626	4749333
1650	1573529	4748229
1651	1574419	4747085
1652	1575315	4745960
1653	1576235	4744908
1654	1577126	4743767
1655	1578017	4742627
1656	1578933	4741565
1657	1579825	4740430
1658	1580699	4739239
1659	1581610	4738162
1660	1582494	4737002
1661	1583358	4735785
1662	1584268	4734703
1663	1585156	4733560
1664	1586034	4732385
1665	1586922	4731238
1666	1587773	4729984
1667	1588674	4728879
1668	1589573	4727765
1669	1590454	4726602
1670	1591336	4725440
1671	1592213	4724264
1672	1593113	4723156
1673	1594004	4722023
1674	1594913	4720943
1675	1595797	4719790
1676	1596681	4718636
1677	1597580	4717526
1678	1598499	4716479
1679	1599381	4715319
1680	1600302	4714277
1681	1601187	4713127
1682	1602086	4712018
1683	1602997	4710945
1684	1603896	4709841
1685	1604808	4708771
1686	1605713	4707682
1687	1606669	4706743
1688	1607575	4705657
1689	1608494	4704609
1690	1609392	4703499
1691	1610347	4702556
1692	1611262	4701499
1693	1612164	4700403
1694	1613074	4699329
1695	1613981	4698245
1696	1614900	4697198
1697	1615829	4696182
1698	1616717	4695047
1699	1617627	4693974
1700	1618527	4692872
1701	1619450	4691840
1702	1620382	4690832
1703	1621268	4689691
1704	1622176	4688612
1705	1623095	4687569
1706	1624010	4686510
1707	1624920	4685441
1708	1625821	4684345
1709	1626717	4683235
1710	1627633	4682181
1711	1628547	4681121
1712	1629471	4680093
1713	1630368	4678987
1714	1631307	4677998
1715	1632219	4676937
1716	1633126	4675859
1717	1634071	4674889
1718	1635004	4673888
1719	1635899	4672776
1720	1636799	4671680
1721	1637742	4670705
1722	1638646	4669619
1723	1639532	4668483
1724	1640386	4667255
1725	1641290	4666171
1726	1642153	4664970
1727	1643040	4663837
1728	1643921	4662689
1729	1644809	4661560
1730	1645698	4660434
1731	1646586	4659306
1732	1647496	4658240
1733	1648344	4657002
1734	1649241	4655899
1735	1650111	4654721
1736	1651013	4653633
1737	1651892	4652483
1738	1652784	4651367
1739	1653676	4650252
1740	1654588	4649193
1741	1655493	4648117
1742	1656393	4647025
1743	1657272	4645875
1744	1658189	4644831
1745	1659096	4643761
1746	1659987	4642642
1747	1660871	4641507
1748	1661745	4640345
1749	1662671	4639328
1750	1663548	4638175
1751	1664432	4637040
1752	1665320	4635916
1753	1666202	4634779
1754	1667077	4633621
1755	1668013	4632631
1756	1668928	4631585
1757	1669834	4630512
1758	1670681	4629279
1759	1671586	4628206
1760	1672484	4627111
1761	1673355	4625945
1762	1674247	4624835
1763	1675155	4623770
1764	1676080	4622752
1765	1676991	4621698
1766	1677913	4620672
1767	1678812	4619584
1768	1679706	4618479
1769	1680592	4617355
1770	1681492	4616271
1771	1682418	4615258
1772	1683275	4614055
1773	1684153	4612910
1774	1685026	4611750
1775	1685904	4610608
1776	1686778	4609451
1777	1687679	4608371
1778	1688583	4607298
1779	1689475	4606194
1780	1690343	4605022
1781	1691230	4603906
1782	1692141	4602853
1783	1693010	4601686
1784	1693910	4600603
1785	1694784	4599451
1786	1695683	4598367
1787	1696589	4597302
1788	1697490	4596224
1789	1698386	4595131
1790	1699284	4594044
1791	1700212	4593041
1792	1701095	4591914
1793	1701978	4590787
1794	1702901	4589771
1795	1703806	4588703
1796	1704707	4587626
1797	1705610	4586554
1798	1706482	4585400
1799	1707386	4584334
1800	1708274	4583222
1801	1709166	4582121
1802	1710056	4581015
1803	1710930	4579868
1804	1711832	4578795
1805	1712726	4577703
1806	1713654	4576700
1807	1714567	4575657
1808	1715457	4574554
1809	1716364	4573494
1810	1717252	4572385
1811	1718144	4571288
1812	1719048	4570222
1813	1719933	4569106
1814	1720835	4568035
1815	1721731	4566949
1816	1722617	4565836
1817	1723490	4564690
1818	1724379	4563585
1819	1725262	4562467
1820	1726157	4561378
1821	1727058	4560306
1822	1727956	4559225
1823	1728845	4558125
1824	1729732	4557014
1825	1730621	4555913
1826	1731537	4554882
1827	1732437	4553807
1828	1733310	4552664
1829	1734216	4551606
1830	1735107	4550511
1831	1736014	4549458
1832	1736903	4548355
1833	1737825	4547340
1834	1738700	4546204
1835	1739627	4545203
1836	1740529	4544136
1837	1741428	4543063
1838	1742311	4541947
1839	1743211	4540877
1840	1744085	4539738
1841	1744965	4538614
1842	1745870	4537558
1843	1746768	4536484
1844	1747698	4535489
1845	1748657	4534572
1846	1749536	4533449
1847	1750429	4532363
1848	1751343	4531327
1849	1752241	4530255
1850	1753133	4529166
1851	1754040	4528115
1852	1754918	4526989
1853	1755811	4525903
1854	1756707	4524824
1855	1757590	4523713
1856	1758488	4522638
1857	1759416	4521643
1858	1760375	4520727
1859	1761255	4519609
1860	1762167	4518573
1861	1763059	4517484
1862	1763955	4516408
1863	1764855	4515342
1864	1765764	4514296
1865	1766633	4513151
1866	1767534	4512089
1867	1768464	4511099
1868	1769372	4510053
1869	1770268	4508977
1870	1771182	4507946
1871	1772066	4506841
1872	1773003	4505870
1873	1773885	4504760
1874	1774776	4503673
1875	1775675	4502604
1876	1776558	4501497
1877	1777482	4500495
1878	1778362	4499381
1879	1779250	4498286
1880	1780154	4497233
1881	1781055	4496170
1882	1781922	4495024
1883	1782788	4493875
1884	1783684	4492804
1885	1784571	4491708
1886	1785470	4490643
1887	1786374	4489591
1888	1787262	4488498
1889	1788162	4487435
1890	1789055	4486357
1891	1789955	4485294
1892	1790835	4484182
1893	1791730	4483109
1894	1792626	4482039
1895	1793523	4480970
1896	1794618	4480396
1897	1795545	4479404
1898	1796480	4478430
1899	1797384	4477378
1900	1798283	4476315
1901	1799176	4475238
1902	1800033	4474072
1903	1800918	4472975
1904	1801808	4471889
1905	1802686	4470774
1906	1803602	4469756
1907	1804500	4468691
1908	1805391	4467612
1909	1806305	4466586
1910	1807193	4465498
1911	1808059	4464355
1912	1808948	4463270
1913	1809864	4462251
1914	1810750	4461160
1915	1811633	4460059
1916	1812503	4458928
1917	1813381	4457816
1918	1814262	4456713
1919	1815140	4455603
1920	1816049	4454567
1921	1816984	4453596
1922	1817871	4452509
1923	1818779	4451472
1924	1819680	4450418
1925	1820577	4449355
1926	1821452	4448238
1927	1822360	4447201
1928	1823272	4446174
1929	1824215	4445224
1930	1825116	4444172
1931	1826048	4443194
1932	1826952	4442151
1933	1827883	4441169
1934	1828794	4440144
1935	1829693	4439084
1936	1830612	4438077
1937	1831540	4437092
1938	1832453	4436067
1939	1833368	4435050
1940	1834300	4434074
1941	1835211	4433047
1942	1836166	4432126
1943	1837093	4431136
1944	1837993	4430084
1945	1838875	4428988
1946	1839782	4427950
1947	1840698	4426936
1948	1841611	4425915
1949	1842510	4424859
1950	1843426	4423846
1951	1844312	4422760
1952	1845246	4421787
1953	1846161	4420773
1954	1847116	4419852
1955	1848052	4418885
1956	1848981	4417903
1957	1849914	4416931
1958	1850805	4415857
1959	1851733	4414873
1960	1852658	4413879
1961	1853579	4412878
1962	1854626	4412177
1963	1855534	4411145
1964	1856453	4410140
1965	1857349	4409079
1966	1858262	4408060
1967	1859151	4406982
1968	1860047	4405923
1969	1860964	4404911
1970	1861858	4403847
1971	1862761	4402805
1972	1863667	4401768
1973	1864590	4400774
1974	1865508	4399766
1975	1866440	4398792
1976	1867343	4397749
1977	1868253	4396723
1978	1869152	4395672
1979	1870050	4394619
1980	1870949	4393568
1981	1871851	4392523
1982	1872758	4391490
1983	1873657	4390439
1984	1874562	4389403
1985	1875456	4388342
1986	1876348	4387274
1987	1877242	4386211
1988	1878136	4385150
1989	1879027	4384082
1990	1879941	4383067
1991	1880854	4382051
1992	1881729	4380946
1993	1882626	4379892
1994	1883526	4378844
1995	1884426	4377797
1996	1885318	4376733
1997	1886212	4375673
1998	1887094	4374584
1999	1887966	4373473
2000	1888855	4372404
2001	1889712	4371258
2002	1890606	4370198
2003	1891469	4369069
2004	1892335	4367943
2005	1893237	4366903
2006	1894117	4365812
2007	1894992	4364711
2008	1895892	4363666
2009	1896774	4362582
2010	1897638	4361454
2011	1898561	4360462
2012	1899432	4359353
2013	1900302	4358240
2014	1901186	4357161
2015	1902093	4356134
2016	1902988	4355079
2017	1903867	4353989
2018	1904768	4352948
2019	1905623	4351803
2020	1906525	4350764
2021	1907427	4349728
2022	1908323	4348675
2023	1909186	4347549
2024	1910054	4346434
2025	1910942	4345366
2026	1911843	4344328
2027	1912758	4343319
2028	1913667	4342299
2029	1914568	4341260
2030	1915487	4340262
2031	1916429	4339316
2032	1917335	4338290
2033	1918245	4337270
2034	1919167	4336281
2035	1920068	4335243
2036	1920976	4334221
2037	1921880	4333188
2038	1922773	4332133
2039	1923701	4331157
2040	1924610	4330137
2041	1925516	4329112
2042	1926445	4328137
2043	1927366	4327145
2044	1928263	4326100
2045	1929150	4325030
2046	1930060	4324014
2047	1930963	4322981
2048	1931876	4321973
2049	1932766	4320912
2050	1933663	4319865
2051	1934557	4318815
2052	1935471	4317807
2053	1936391	4316813
2054	1937285	4315763
2055	1938174	4314700
2056	1939110	4313743
2057	1939999	4312680
2058	1940895	4311635
2059	1941817	4310646
2060	1942735	4309648
2061	1943637	4308615
2062	1944535	4307575
2063	1945465	4306605
2064	1946380	4305600
2065	1947275	4304552
2066	1948160	4303482
2067	1949047	4302417
2068	1949919	4301319
2069	1950773	4300184
2070	1951660	4299119
2071	1952521	4297998
2072	1953422	4296964
2073	1954319	4295921
2074	1955179	4294799
2075	1956103	4293817
2076	1956958	4292682
2077	1957881	4291698
2078	1958776	4290654
2079	1959662	4289588
2080	1960528	4288479
2081	1961436	4287463
2082	1962325	4286404
2083	1963249	4285423
2084	1964154	4284399
2085	1965077	4283417
2086	1965986	4282401
2087	1966868	4281330
2088	1967780	4280322
2089	1968658	4279241
2090	1969531	4278149
2091	1970445	4277146
2092	1971347	4276119
2093	1972241	4275072
2094	1973152	4274064
2095	1974037	4272999
2096	1974932	4271956
2097	1975785	4270823
2098	1976664	4269746
2099	1977566	4268719
2100	1978452	4267656
2101	1979333	4266585
2102	1980219	4265522
2103	1981122	4264498
2104	1982000	4263420
2105	1982915	4262421
2106	1983812	4261382
2107	1984675	4260273
2108	1985604	4259305
2109	1986491	4258246
2110	1987388	4257209
2111	1988292	4256188
2112	1989195	4255164
2113	1990101	4254147
2114	1991000	4253116
2115	1991876	4252035
2116	1992774	4251001
2117	1993664	4249950
2118	1994537	4248862
2119	1995514	4247999
2120	1996410	4246960
2121	1997288	4245885
2122	1998178	4244834
2123	1999051	4243749
2124	1999946	4242710
2125	2000842	4241672
2126	2001711	4240580
2127	2002588	4239501
2128	2003494	4238487
2129	2004444	4237564
2130	2005360	4236572
2131	2006270	4235564
2132	2007158	4234512
2133	2008088	4233546
2134	2008969	4232480
2135	2009859	4231431
2136	2010732	4230347
2137	2011627	4229310
2138	2012493	4228212
2139	2013391	4227181
2140	2014266	4226101
2141	2015147	4225035
2142	2016014	4223940
2143	2016921	4222929
2144	2017803	4221866
2145	2018679	4220789
2146	2019553	4219709
2147	2020467	4218714
2148	2021373	4217699
2149	2022287	4216704
2150	2023183	4215671
2151	2024081	4214642
2152	2024995	4213645
2153	2025897	4212624
2154	2026816	4211640
2155	2027711	4210605
2156	2028647	4209654
2157	2029541	4208618
2158	2030406	4207522
2159	2031358	4206604
2160	2032246	4205556
2161	2033129	4204495
2162	2034027	4203468
2163	2034891	4202369
2164	2035767	4201296
2165	2036627	4200191
2166	2037523	4199161
2167	2038426	4198142
2168	2039319	4197105
2169	2040188	4196018
2170	2041072	4194962
2171	2041961	4193918
2172	2042870	4192913
2173	2043758	4191866
2174	2044670	4190868
2175	2045545	4189796
2176	2046429	4188741
2177	2047343	4187748
2178	2048244	4186728
2179	2049144	4185706
2180	2050031	4184658
2181	2050947	4183669
2182	2051830	4182613
2183	2052720	4181571
2184	2053601	4180512
2185	2054464	4179416
2186	2055352	4178371
2187	2056228	4177301
2188	2057082	4176188
2189	2057990	4175183
2190	2058880	4174143
2191	2059777	4173116
2192	2060652	4172045
2193	2061548	4171018
2194	2062421	4169943
2195	2063306	4168892
2196	2064204	4167871
2197	2065098	4166839
2198	2065974	4165770
2199	2066859	4164722
2200	2067838	4163861
2201	2068745	4162856
2202	2069618	4161784
2203	2070527	4160783
2204	2071419	4159749
2205	2072277	4158646
2206	2073186	4157645
2207	2074062	4156578
2208	2074983	4155603
2209	2075838	4154495
2210	2076738	4153477
2211	2077661	4152505
2212	2078580	4151526
2213	2079452	4150451
2214	2080317	4149364
2215	2081196	4148305
2216	2082074	4147243
2217	2082973	4146225
2218	2083872	4145206
2219	2084779	4144203
2220	2085671	4143170
2221	2086563	4142137
2222	2087457	4141109
2223	2088354	4140087
2224	2089254	4139071
2225	2090155	4138057
2226	2091049	4137028
2227	2091913	4135942
2228	2092791	4134882
2229	2093695	4133874
2230	2094571	4132811
2231	2095463	4131780
2232	2096338	4130716
2233	2097212	4129649
2234	2098120	4128650
2235	2098971	4127539
2236	2099884	4126550
2237	2100784	4125534
2238	2101672	4124496
2239	2102568	4123474
2240	2103478	4122480
2241	2104392	4121492
2242	2105268	4120432
2243	2106162	4119406
2244	2107065	4118397
2245	2107968	4117390
2246	2108871	4116381
2247	2109754	4115335
2248	2110640	4114294
2249	2111513	4113227
2250	2112425	4112238
2251	2113308	4111191
2252	2114185	4110133
2253	2115086	4109123
2254	2115930	4108001
2255	2116838	4107004
2256	2117711	4105938
2257	2118602	4104909
2258	2119485	4103863
2259	2120368	4102819
2260	2121259	4101789
2261	2122143	4100746
2262	2123040	4099729
2263	2123924	4098687
2264	2124799	4097626
2265	2125709	4096634
2266	2126569	4095546
2267	2127460	4094516
2268	2128338	4093463
2269	2129221	4092420
2270	2130116	4091400
2271	2130995	4090348
2272	2131866	4089282
2273	2132762	4088264
2274	2133656	4087242
2275	2134564	4086246
2276	2135466	4085239
2277	2136332	4084164
2278	2137196	4083085
2279	2138068	4082023
2280	2138960	4080998
2281	2139823	4079916
2282	2140711	4078885
2283	2141602	4077859
2284	2142474	4076796
2285	2143342	4075725
2286	2144262	4074755
2287	2145141	4073706
2288	2146000	4072619
2289	2146901	4071611
2290	2147778	4070559
2291	2148678	4069551
2292	2149550	4068491
2293	2150457	4067495
2294	2151321	4066418
2295	2152207	4065384
2296	2153175	4064506
2297	2154123	4063588
2298	2155023	4062579
2299	2155925	4061576
2300	2156823	4060564
2301	2157688	4059491
2302	2158561	4058433
2303	2159444	4057393
2304	2160349	4056395
2305	2161255	4055400
2306	2162121	4054329
2307	2163022	4053323
2308	2163914	4052302
2309	2164792	4051255
2310	2165685	4050234
2311	2166562	4049186
2312	2167462	4048179
2313	2168340	4047131
2314	2169229	4046105
2315	2170133	4045105
2316	2171008	4044054
2317	2171885	4043005
2318	2172761	4041954
2319	2173644	4040917
2320	2174535	4039896
2321	2175436	4038892
2322	2176297	4037814
2323	2177173	4036764
2324	2178089	4035789
2325	2178969	4034747
2326	2179846	4033699
2327	2180711	4032629
2328	2181596	4031597
2329	2182506	4030611
2330	2183381	4029561
2331	2184289	4028572
2332	2185177	4027544
2333	2186064	4026517
2334	2186963	4025511
2335	2187840	4024465
2336	2188714	4023414
2337	2189612	4022407
2338	2190484	4021351
2339	2191364	4020311
2340	2192245	4019272
2341	2193155	4018287
2342	2194030	4017239
2343	2194939	4016252
2344	2195870	4015306
2345	2196756	4014276
2346	2197671	4013302
2347	2198546	4012253
2348	2199476	4011306
2349	2200373	4010296
2350	2201236	4009228
2351	2202145	4008242
2352	2203030	4007212
2353	2203916	4006184
2354	2204839	4005225
2355	2205752	4004245
2356	2206655	4003249
2357	2207543	4002225
2358	2208495	4001317
2359	2209402	4000329
2360	2210290	3999306
2361	2211220	3998357
2362	2212122	3997360
2363	2213003	3996324
2364	2213891	3995301
2365	2214767	3994257
2366	2215646	3993218
2367	2216503	3992139
2368	2217402	3991137
2369	2218290	3990114
2370	2219181	3989097
2371	2220082	3988098
2372	2220975	3987086
2373	2221899	3986128
2374	2222793	3985118
2375	2223683	3984099
2376	2224592	3983115
2377	2225472	3982080
2378	2226391	3981113
2379	2227284	3980102
2380	2228218	3979162
2381	2229096	3978122
2382	2230004	3977137
2383	2230894	3976119
2384	2231818	3975163
2385	2232692	3974118
2386	2233580	3973097
2387	2234460	3972062
2388	2235352	3971048
2389	2236218	3969990
2390	2237098	3968955
2391	2238020	3967995
2392	2238912	3966982
2393	2239808	3965976
2394	2240694	3964953
2395	2241604	3963972
2396	2242510	3962984
2397	2243366	3961908
2398	2244262	3960903
2399	2245142	3959870
2400	2246032	3958854
2401	2246931	3957854
2402	2247806	3956813
2403	2248692	3955790
2404	2249547	3954713
2405	2250427	3953681
2406	2251306	3952646
2407	2252190	3951622
2408	2253073	3950594
2409	2253940	3949540
2410	2254850	3948560
2411	2255720	3947511
2412	2256633	3946536
2413	2257522	3945520
2414	2258420	3944521
2415	2259299	3943487
2416	2260194	3942481
2417	2261058	3941423
2418	2261966	3940441
2419	2262878	3939465
2420	2263786	3938483
2421	2264689	3937493
2422	2265570	3936464
2423	2266479	3935484
2424	2267353	3934443
2425	2268226	3933399
2426	2269123	3932399
2427	2270002	3931367
2428	2270904	3930375
2429	2271774	3929328
2430	2272623	3928245
2431	2273480	3927176
2432	2274390	3926199
2433	2275265	3925159
2434	2276146	3924132
2435	2277045	3923136
2436	2277914	3922088
2437	2278789	3921050
2438	2279704	3920082
2439	2280589	3919061
2440	2281479	3918051
2441	2282391	3917076
2442	2283292	3916085
2443	2284210	3915122
2444	2285091	3914095
2445	2286023	3913156
2446	2286937	3912186
2447	2287832	3911184
2448	2288740	3910204
2449	2289643	3909216
2450	2290525	3908191
2451	2291412	3907175
2452	2292274	3906118
2453	2293147	3905078
2454	2294031	3904059
2455	2294889	3902994
2456	2295786	3901996
2457	2296679	3900991
2458	2297577	3899995
2459	2298465	3898982
2460	2299343	3897953
2461	2300211	3896905
2462	2301108	3895908
2463	2301988	3894882
2464	2302908	3893923
2465	2303798	3892915
2466	2304678	3891889
2467	2305563	3890871
2468	2306456	3889868
2469	2307356	3888877
2470	2308239	3887856
2471	2309121	3886833
2472	2310006	3885817
2473	2310871	3884766
2474	2311752	3883743
2475	2312637	3882727
2476	2313545	3881750
2477	2314439	3880749
2478	2315299	3879691
2479	2316208	3878715
2480	2317095	3877702
2481	2317998	3876717
2482	2318900	3875729
2483	2319791	3874724
2484	2320672	3873702
2485	2321551	3872676
2486	2322419	3871633
2487	2323297	3870606
2488	2324222	3869657
2489	2325091	3868616
2490	2325982	3867611
2491	2326858	3866581
2492	2327744	3865568
2493	2328635	3864564
2494	2329522	3863552
2495	2330382	3862496
2496	2331270	3861488
2497	2332177	3860510
2498	2333058	3859490
2499	2333935	3858462
2500	2334820	3857447
2501	2335710	3856442
2502	2336567	3855382
2503	2337467	3854395
2504	2338343	3853365
2505	2339236	3852366
2506	2340143	3851388
2507	2341023	3850367
2508	2341935	3849399
2509	2342822	3848389
2510	2343736	3847424
2511	2344636	3846435
2512	2345519	3845420
2513	2346416	3844427
2514	2347326	3843454
2515	2348192	3842412
2516	2349082	3841408
2517	2349949	3840366
2518	2350821	3839332
2519	2351731	3838361
2520	2352629	3837371
2521	2353505	3836343
2522	2354408	3835362
2523	2355289	3834344
2524	2356170	3833326
2525	2357045	3832297
2526	2357933	3831291
2527	2358835	3830308
2528	2359703	3829269
2529	2360656	3828368
2530	2361541	3827358
2531	2362441	3826371
2532	2363336	3825376
2533	2364245	3824405
2534	2365132	3823397
2535	2366014	3822382
2536	2366860	3821308
2537	2367789	3820369
2538	2368652	3819324
2539	2369542	3818322
2540	2370393	3817256
2541	2371289	3816265
2542	2372153	3815220
2543	2373051	3814232
2544	2373945	3813237
2545	2374825	3812219
2546	2375680	3811162
2547	2376561	3810146
2548	2377452	3809146
2549	2378326	3808120
2550	2379237	3807152
2551	2380158	3806201
2552	2381027	3805166
2553	2381902	3804141
2554	2382795	3803147
2555	2383684	3802144
2556	2384583	3801158
2557	2385457	3800132
2558	2386321	3799091
2559	2387204	3798079
2560	2388104	3797095
2561	2388996	3796099
2562	2389870	3795072
2563	2390747	3794052
2564	2391659	3793087
2565	2392532	3792061
2566	2393392	3791014
2567	2394267	3789991
2568	2395162	3788999
2569	2396058	3788009
2570	2396932	3786984
2571	2397826	3785992
2572	2398697	3784964
2573	2399592	3783972
2574	2400467	3782949
2575	2401326	3781903
2576	2402220	3780910
2577	2403099	3779894
2578	2403987	3778892
2579	2404898	3777927
2580	2405771	3776902
2581	2406701	3775966
2582	2407595	3774975
2583	2408472	3773957
2584	2409354	3772947
2585	2410233	3771932
2586	2411128	3770941
2587	2412087	3770052
2588	2412993	3769078
2589	2413938	3768167
2590	2414869	3767233
2591	2415989	3766595
2592	2417104	3765947
2593	2418007	3764970
2594	2418956	3764064
2595	2419962	3763246
2596	2421015	3762502
2597	2422030	3761698
2598	2423185	3761111
2599	2424137	3760210
2600	2425103	3759329
2601	2426063	3758440
2602	2427340	3758041
2603	2428375	3757267
2604	2429507	3756643
2605	2430578	3755925
2606	2431710	3755299
2607	2432773	3754567
2608	2433754	3753709
2609	2434815	3752973
2610	2435961	3752369
2611	2437037	3751657
2612	2438166	3751025
2613	2439190	3750231
2614	2440218	3749444
2615	2441252	3748666
2616	2442264	3747854
2617	2443294	3747068
2618	2444409	3746414
2619	2445607	3745886
2620	2446924	3745540
2621	2447907	3744682
2622	2448812	3743705
2623	2450034	3743212
2624	2451229	3742676
2625	2452478	3742224
2626	2453477	3741389
2627	2454481	3740562
2628	2455463	3739701
2629	2456450	3738848
2630	2457340	3737847
2631	2458223	3736835
2632	2459140	3735875
2633	2460031	3734877
2634	2460912	3733862
2635	2461795	3732850
2636	2462678	3731841
2637	2463589	3730872
2638	2464467	3729853
2639	2465345	3728835
2640	2466223	3727816
2641	2467117	3726822
2642	2468068	3725914
2643	2469308	3725443
2644	2470199	3724444
2645	2471078	3723427
2646	2471939	3722384
2647	2472814	3721362
2648	2473703	3720360
2649	2474573	3719330
2650	2475438	3718294
2651	2476325	3717289
2652	2477217	3716293
2653	2478175	3715395
2654	2479062	3714391
2655	2479966	3713413
2656	2480856	3712414
2657	2481747	3711417
2658	2482618	3710388
2659	2483508	3709390
2660	2484380	3708364
2661	2485257	3707346
2662	2486164	3706374
2663	2487051	3705371
2664	2487916	3704335
2665	2488807	3703338
2666	2489709	3702356
2667	2490593	3701349
2668	2491473	3700337
2669	2492339	3699304
2670	2493253	3698341
2671	2494119	3697308
2672	2495054	3696377
2673	2495990	3695447
2674	2496861	3694421
2675	2497762	3693440
2676	2498672	3692472
2677	2499566	3691480
2678	2500409	3690414
2679	2501341	3689478
2680	2502231	3688481
2681	2503142	3687515
2682	2504046	3686539
2683	2504947	3685558
2684	2505808	3684518
2685	2506685	3683502
2686	2507556	3682477
2687	2508436	3681466
2688	2509343	3680495
2689	2510220	3679479
2690	2511095	3678461
2691	2512014	3677507
2692	2512938	3676560
2693	2513825	3675559
2694	2514704	3674548
2695	2515561	3673504
2696	2516434	3672483
2697	2517321	3671482
2698	2518199	3670469
2699	2519086	3669469
2700	2519966	3668459
2701	2520869	3667482
2702	2521722	3666433
2703	2522641	3665480
2704	2523522	3664472
2705	2524384	3663435
2706	2525297	3662474
2707	2526170	3661454
2708	2527053	3660449
2709	2527973	3659498
2710	2528844	3658475
2711	2529735	3657482
2712	2530603	3656455
2713	2531494	3655462
2714	2532356	3654428
2715	2533240	3653425
2716	2534122	3652419
2717	2535022	3651440
2718	2535928	3650468
2719	2536796	3649443
2720	2537680	3648440
2721	2538557	3647427
2722	2539444	3646429
2723	2540323	3645419
2724	2541192	3644397
