iter	RMSE
4338	0.8343316653
4339	0.8343254603
4340	0.8343176299
4341	0.8343124673
4342	0.8343057693
4343	0.8343009985
4344	0.8342924464
4345	0.8342876977
4346	0.8342828602
4347	0.8342762754
4348	0.8342691947
4349	0.8342610414
4350	0.8342562719
4351	0.8342493225
4352	0.8342431626
4353	0.8342374444
4354	0.8342288537
4355	0.8342202595
4356	0.8342119912
4357	0.8342075797
4358	0.8342042613
4359	0.8341993916
4360	0.8341952535
4361	0.8341903222
4362	0.8341846116
4363	0.8341770628
4364	0.8341690812
4365	0.8341618917
4366	0.8341547644
4367	0.8341490406
4368	0.8341441704
4369	0.834137282
4370	0.8341324366
4371	0.8341269885
4372	0.8341216181
4373	0.8341141671
4374	0.8341060771
4375	0.8341015653
4376	0.8340953209
4377	0.8340876378
4378	0.834082479
4379	0.8340778214
4380	0.8340729576
4381	0.8340680338
4382	0.8340606438
4383	0.8340565008
4384	0.834050864
4385	0.8340434124
4386	0.8340342709
4387	0.834029386
4388	0.8340244461
4389	0.834019108
4390	0.834014667
4391	0.8340078184
4392	0.8340015529
4393	0.8339961396
4394	0.8339911127
4395	0.8339874826
4396	0.8339807491
4397	0.8339729775
4398	0.833967776
4399	0.8339612723
4400	0.8339547531
4401	0.8339482693
4402	0.8339414896
4403	0.8339380234
4404	0.8339306612
4405	0.8339220151
4406	0.8339158208
4407	0.8339105484
4408	0.8339040002
4409	0.8338983651
4410	0.8338929781
4411	0.8338874073
4412	0.8338818145
4413	0.8338752055
4414	0.8338706253
4415	0.8338644436
4416	0.8338583453
4417	0.8338534864
4418	0.8338427952
4419	0.8338368523
4420	0.8338306469
4421	0.8338255897
4422	0.8338176132
